1/3/2012,I-10 E & Morrison Exit
1/7/2012,General De Gaulle Dr & Westbank
1/8/2012,I-10 W & Morrison Exit
1/8/2012,I-10 W & Michoud Blvd
1/9/2012,I-10 W & West End Blvd Exit
1/15/2012,Clarence Henry Truckway & Felici
1/18/2012,Camp St & US90B E
1/19/2012,City Park Exit & I-10 W
1/20/2012,O'Keefe Exit & US90B W
1/24/2012,General De Gaulle Dr & Westbank
1/31/2012,O'Keefe Exit & US90B W
2/2/2012,I-10 W & West End Blvd Exit
2/3/2012,Bullard Exit & I-10 E
2/4/2012,Crowder Blvd & I-10 W Onramp
2/4/2012,Camp St & US90B E
2/5/2012,Tchoupitoulas Exit & US90B E
2/5/2012,Wb Exp Wy & Gen De Gaulle
2/6/2012,S Claiborne Exit & US90B E
2/6/2012,Tchoupitoulas Exit & US90B E
2/7/2012,Gen De Gaulle Exit & US90B E
2/10/2012,General De Gaulle Dr & Westbank
2/13/2012,I-10 W & West End Blvd Exit
2/13/2012,X US90B E
2/13/2012,X US90B E
2/17/2012,S Claiborne Exit & US90B E
2/19/2012,I-10 W & West End Blvd Exit
2/25/2012,O'Keefe Exit & US90B W
2/27/2012,Chef Menteur Exit & I-510 S
3/2/2012,General Pershing St & Saint Char
3/5/2012,General De Gaulle Dr & Westbank
3/7/2012,Camp St & US90B E
3/19/2012,I-10 W & West End Blvd Exit
3/24/2012,Felicity St & Saint James St
3/26/2012,General De Gaulle Dr & Westbank
3/26/2012,Filmore Ave & Pratt Dr
3/28/2012,General De Gaulle Dr & Westbank
3/28/2012,I-610 E & Marconi Dr
3/28/2012,Carondelet St & US90B W
3/30/2012,I-10 W & West End Blvd Exit
3/30/2012,I-10 E & Ursulines Ave
4/2/2012,I-10 W & West End Blvd Exit
4/7/2012,S Carrollton Ave & D'Hemecourt S
4/10/2012,I-10 W & West End Blvd Exit
4/14/2012,I-10 W & West End Blvd Exit
4/21/2012,General Meyer Ave & Richland Rd
4/23/2012,Gen De Gaulle Exit & US90B E
4/27/2012,De Saix Blvd & Moss St
4/28/2012,Tchoupitoulas Exit & US90B E
4/28/2012,General De Gaulle Dr & Westbank
5/2/2012,I-10 W & West End Blvd Exit
5/18/2012,S Claiborne Ave & Poydras Exit
5/25/2012,I-10 E & Tulane Ave
5/28/2012,St Charles Exit & US90B E
6/1/2012,S Claiborne Exit & US90B E
6/3/2012,I-10 W & West End Blvd Exit
6/3/2012,Howard Ave & Saint Charles Ave
6/8/2012,I-10 W & West End Blvd Exit
6/8/2012,Soraparu St & Tchoupitoulas St
6/11/2012,I-10 W & West End Blvd Exit
6/16/2012,O'Keefe Exit & US90B W
6/20/2012,Claiborne Onramp & I-10 E
6/22/2012,I-10 E & Michoud Blvd
6/23/2012,Annunciation St & US90B E
6/23/2012,I-10 E & Morrison Exit
6/23/2012,I-10 W & West End Blvd Exit
6/24/2012,Magazine St & US90B E
6/26/2012,I-10 W & West End Blvd Exit
7/7/2012,Soraparu St & Tchoupitoulas St
7/10/2012,I-10 W & West End Blvd Exit
7/13/2012,Gen De Gaulle Exit & US90B E
7/14/2012,Soraparu St & Tchoupitoulas St
7/14/2012,X US90B W
7/17/2012,Calliope St & Prytania St
7/24/2012,Chef Menteur Hwy & Congress Dr
7/27/2012,Soraparu St & Tchoupitoulas St
7/31/2012,Soraparu St & Tchoupitoulas St
8/5/2012,I-10 W & West End Blvd Exit
8/8/2012,3rd St & Clara St
8/10/2012,Us B90 & Mag
8/18/2012,Soraparu St & Tchoupitoulas St
9/2/2012,St Charles Exit & US90B E
9/2/2012,Crowder Blvd Exit & I-10 W
9/11/2012,I-10 E & Michoud Blvd
9/13/2012,I-10 W & West End Blvd Exit
9/15/2012,I-10 W & West End Blvd Exit
9/17/2012,I-10 E Onramp & Morrison Rd Onra
9/20/2012,Chef Menteur Bridge & Downman Rd
9/21/2012,Loyola Ave & US90B E
9/24/2012,I-10 E Onramp & I-510 S
9/26/2012,Tchoupitoulas Exit & US90B W
9/28/2012,I-10 W & West End Blvd Exit
10/3/2012,Loyola Ave & US90B W
10/13/2012,Annunciation St & US90B E
10/13/2012,Gen De Gaulle Exit & US90B E
10/18/2012,Tchoupitoulas Exit & US90B E
10/20/2012,Alabo St & Dauphine St
10/27/2012,Tchoupitoulas Exit & US90B E
11/1/2012,I-10 E & Morrison Exit
11/1/2012,S Carrollton Ave & D'Hemecourt S
11/4/2012,St Charles Exit & US90B E
11/4/2012,General De Gaulle Dr & Westbank
11/5/2012,Canal Blvd Exit & I-610 W
11/17/2012,Soraparu St & Tchoupitoulas St
11/17/2012,S Claiborne Ave Overpass & S Cla
11/17/2012,Gen De Gaulle Exit & US90B E
12/6/2012,I-10 W & West End Blvd Exit
12/10/2012,I-10 W & West End Blvd Exit
12/10/2012,S Jefferson Davis Pkwy & Washing
